likes,pred_likes
90249,62723
52620,57290
80305,81308
130906,135551
24612,24046
96377,86855
127934,127432
14084,13660
70276,71448
50116,49831
28498,30332
228385,228811
24157,23508
7298,6850
42582,78483
3577,3390
38586,38669
523515,524344
50778,55638
110565,104818
282410,288186
105346,173825
32062,31476
138907,127719
674913,710869
22550,41976
266128,256444
65367,67332
336992,363448
149471,147857
49944,50576
21332,21421
38535,131486
306384,308392
30876,30358
4819,5002
7885,8069
53676,52923
57202,52501
93142,67849
199744,203422
4105,3907
7655,7163
112510,103508
22003,21712
39498,37716
25278,24203
68948,64575
12476,12234
26029,24506
198566,193959
48986,48409
19198,18460
10184,10061
4360121,3726961
21572,21135
14266,11270
33273,32666
7385,7399
68780,63485
15477,14652
12546,11760
32653,30044
11311,11024
36885,35106
50782,46878
486172,39264
49055,48703
130104,78458
18917,17722
38865,35435
427474,337630
138774,125436
808892,722048
136541,133890
11454,10782
479914,418146
15635,13534
512065,406945
152658,134774
74332,60144
867305,768182
34062,31196
16468,15679
47842,41174
796636,706596
10193,8642
284654,236411
88519,82966
106862,79359
10661,13755
445269,430764
30909,26154
59806,47615
27256,25094
11027,9774
87106,85860
9507,11952
207597,332317
92089,201877
6045,14086
147871,257046
270705,543196
10171,13074
91201,59393
11312,21270
33344,47541
76756,57336
34155,41288
49623,55514
19163,25895
313097,604501
4944,4076
16166,18333
338803,377317
17345,20062
140587,177105
89252,106922
35839,18157
54054,47843
9740,10256
6909,11036
20590,21326
18478,23473
1879,8742
155355,122821
67880,64181
58781,62052
22097,24665
23983,21316
3524,3532
94381,78458
4950,4165
88791,77316
11183,11074
167237,178433
2496,4262
225761,135376
108438,110386
82365,92491
19527,15004
2126,2163
41867,44578
44823,75536
9588,17931
101865,96412
59086,43352
32509,32663
4674,7806
5208,5259
110624,113824
9344,8713
2823,2830
183795,179667
18845,18443
36808,29317
3338,3305
293769,295141
5150831,2958911
30027,29416
48100,45907
6256,6058
46343,46057
576817,610494
520252,578994
142636,131861
20012,35193
43175,44795
24848,33603
323946,339379
7741,7881
531656,521526
33245,34084
75664,272126
329659,349256
1937,1775
44172,78483
49617,50173
96929,95996
110635,136214
321298,325555
2979,3136
132427,127868
37541,37519
12155,11586
164879,159912
33053,33129
324613,323329
263756,314443
52851,52231
7645,7160
36839,37278
207277,199567
107498,524554
5293,5095
5080,4687
34806,33693
28431,24123
110595,104676
43325,40703
299820,288641
2308,2809
17945,17283
91529,62723
53147,57290
80635,81308
133189,135551
24697,24046
96979,86855
128994,127432
14183,13660
70515,71448
28750,30332
50549,49831
229608,228811
24260,23508
7312,6850
43336,78483
3587,3390
38945,38669
525703,524344
111149,104818
288060,288186
107144,173825
32173,31476
699512,710869
141679,127719
22643,41976
66283,67332
266325,256444
345399,363448
150275,147857
50011,50576
38857,131486
21354,21421
312123,308392
31032,30358
4873,5002
7909,8069
54770,52923
57525,52501
93247,67849
204392,203422
4218,3907
112960,103508
22013,21712
39507,37716
69096,64575
12532,12234
201495,193959
10451,10061
49410,48409
19389,18460
15038,11270
4437175,3726961
21672,21135
7510,7399
68832,63485
15664,14652
12602,11760
32771,30044
11418,11024
51380,46878
37012,35106
487667,39264
49175,48703
130518,78458
19030,17722
39084,35435
428102,337630
139267,125436
817347,722048
496223,418146
138019,133890
11520,10782
15734,13534
77563,60144
524397,406945
154108,134774
34151,31196
16466,15679
812428,706596
48817,41174
10341,8642
285875,236411
88838,82966
20116,20742
107161,79359
10689,13755
445716,430764
31576,26154
60121,47615
57776,151744
460016,839900
122958,156015
82807,116476
135744,201877
376552,543196
291513,332317
2690,3356
13734,11952
59564,9889
4269,11280
199036,257046
9128,18157
2675,16758
11522,13074
104909,59393
37688,47541
1315,3105
26722,41357
38694,41288
22672,25895
56981,55514
367810,604501
19144,20062
17090,18333
357498,377317
155733,177105
107699,106922
59458,47843
7570,11036
21269,21326
4148,16161
10351,10256
20113,23473
2092,8742
158858,122821
71702,64181
23008,24665
60671,62052
24803,21316
92216,77316
96063,78458
3638,3532
5031,4165
11632,11074
170850,178433
2702,4262
110335,110386
86543,92491
234406,135376
2167,2163
19819,15004
9770,17931
46161,75536
43680,44578
61089,43352
104558,96412
33094,32663
5958,7806
111818,113824
5259,5259
9383,8713
187915,179667
2834,2830
37721,29317
19070,18443
5232318,2958911
296889,295141
3349,3305
30458,29416
6372,6058
48815,45907
47051,46057
544613,578994
583158,610494
144113,131861
21597,35193
27777,33603
43807,44795
329837,339379
7846,7881
539453,521526
33495,34084
77823,272126
342638,349256
1939,1775
45920,78483
50531,50173
114887,136214
97003,95996
324990,325555
3034,3136
133438,127868
38054,37519
12217,11586
166517,159912
33178,33129
327292,323329
276539,314443
53079,52231
7749,7160
36955,37278
210098,199567
108725,524554
5324,5095
5089,4687
34947,33693
28520,24123
111116,104676
43899,40703
300548,288641
2309,2809
18063,17283
92377,62723
53633,57290
81179,81308
135425,135551
24772,24046
97406,86855
129906,127432
14267,13660
70648,71448
28906,30332
50912,49831
230630,228811
24342,23508
7321,6850
44059,78483
3591,3390
39354,38669
527366,524344
111655,104818
293862,288186
108932,173825
32284,31476
722839,710869
68299,67332
22741,41976
266523,256444
353017,363448
150960,147857
39140,131486
21537,21421
316898,308392
31163,30358
4933,5002
8040,8069
55594,52923
57808,52501
93379,67849
209140,203422
113034,103508
22039,21712
69244,64575
12567,12234
203920,193959
10679,10061
50004,48409
19569,18460
15914,11270
4512326,3726961
21745,21135
7643,7399
15824,14652
46080,63485
32877,30044
52084,46878
11528,11024
37124,35106
488931,39264
49285,48703
19125,17722
39242,35435
428655,337630
139649,125436
513313,418146
825537,722048
139261,133890
11592,10782
15827,13534
80875,60144
534341,406945
155505,134774
34220,31196
16501,15679
828626,706596
49697,41174
10486,8642
287024,236411
89452,82966
20247,20742
107558,79359
10712,13755
446196,430764
7782,13141
126093,112263
53822,55371
100368,166992
7665,8081
120936,214954
92777,151744
121594,148240
178163,272126
43290,73127
55083,79143
60686,73318
140187,156015
544465,839900
99851,127830
103642,116476
156336,201877
1876,2110
443698,543196
6209,6742
6092,7267
5106,2687
334598,332317
54602,90574
2949,3356
8974,10528
23895,30450
4071,16758
5088,11280
3856,27963
229492,257046
12074,24949
9941,18157
12218,13074
110218,59393
40087,47541
32405,41357
40635,41288
24410,25895
424652,604501
20235,20062
372595,377317
17645,18333
7703,16161
167504,177105
115064,106922
23267,190972
8025,11036
21692,21326
10806,10256
21111,23473
2205,8742
74168,64181
161689,122821
61913,62052
25355,21316
95002,77316
3679,3532
5061,4165
11884,11074
97151,78458
173735,178433
2743,4262
111964,110386
89359,92491
242823,135376
2187,2163
19947,15004
47070,75536
44786,44578
108200,96412
62865,43352
33507,32663
6987,7806
112852,113824
5318,5259
191127,179667
2837,2830
19326,18443
5321402,2958911
299719,295141
3363,3305
31178,29416
49503,45907
6439,6058
563154,578994
590395,610494
30329,33603
145560,131861
23119,35193
44283,44795
334357,339379
7931,7881
547115,521526
33720,34084
354941,349256
1941,1775
48179,78483
51315,50173
119067,136214
97083,95996
326647,325555
3096,3136
134397,127868
38459,37519
12289,11586
167586,159912
33290,33129
329785,323329
288211,314443
53347,52231
7842,7160
37073,37278
213182,199567
110020,524554
5350,5095
5102,4687
35065,33693
111690,104676
44555,40703
301104,288641
2311,2809
18187,17283
93177,62723
54226,57290
81794,81308
137831,135551
24832,24046
97771,86855
130985,127432
14383,13660
70800,71448
29104,30332
51269,49831
231696,228811
24415,23508
44728,78483
3601,3390
40102,38669
529412,524344
112344,104818
299808,288186
110545,173825
32376,31476
746369,710869
70083,67332
22834,41976
266726,256444
362262,363448
151692,147857
39408,131486
321979,308392
21806,21421
31294,30358
5092,5002
8219,8069
56878,52923
58146,52501
214322,203422
93503,67849
114540,103508
22047,21712
69402,64575
12631,12234
205869,193959
10880,10061
50444,48409
19696,18460
4594931,3726961
21885,21135
7759,7399
15983,14652
46204,63485
33057,30044
52731,46878
11706,11024
37277,35106
490212,39264
49400,48703
19228,17722
39436,35435
429499,337630
140201,125436
532231,418146
834138,722048
140433,133890
11687,10782
15926,13534
84504,60144
543878,406945
156895,134774
34312,31196
16536,15679
27842,53423
11166,25282
54147,135013
125700,139885
48906,66403
9034,55584
17918,19230
66931,85659
24289,38229
33885,38046
49069,71297
48542,61293
10079,13141
26369,32419
45537,52965
57136,55371
9905,8081
131516,166992
3103,5422
154108,214954
9809,14128
205825,272126
150062,148240
31806,37929
105480,151744
27014,30475
43243,55580
40961,55299
61877,79143
65501,73318
109654,127830
145796,156015
571108,839900
109553,116476
164867,201877
6546,7267
6879,6742
6432,2687
65382,90574
472681,543196
1949,2110
357196,332317
9747,10528
26839,30450
2971,3356
7552,54672
7583,27963
17143,24949
5338,11280
243151,257046
10239,18157
12568,13074
113334,59393
41748,47541
35489,41357
41316,41288
25278,25895
457633,604501
20730,20062
9965,16161
380650,377317
17936,18333
173529,177105
117417,106922
1783,3967
24790,190972
8242,11036
21749,23473
11066,10256
21960,21326
2257,8742
62655,62052
25717,21316
3704,3532
12004,11074
5087,4165
97894,78458
175673,178433
2752,4262
113061,110386
91624,92491
246709,135376
2200,2163
8455,6968
19981,15004
47712,75536
45369,44578
9956,17931
111036,96412
33798,32663
7447,7806
113669,113824
5344,5259
193228,179667
2837,2830
19513,19905
5386959,2958911
302201,295141
3370,3305
574424,578994
31744,33603
594640,610494
146603,131861
24472,35193
44656,44795
337241,339379
7988,7881
551457,521526
33889,34084
363605,349256
1941,1775
49964,78483
121715,136214
52026,50173
97093,95996
327470,325555
3151,3136
135260,127868
38712,37519
12337,11586
168245,159912
33387,33129
331738,323329
296659,314443
53534,52231
37158,37278
215707,199567
111028,524554
5368,5095
5111,4687
35147,33693
112220,104676
44899,40703
301570,288641
18273,17283
93892,62723
54726,57290
82113,81308
139338,135551
24881,24046
98156,86855
131848,127432
14449,13660
70959,71448
29251,30332
51491,49831
232482,228811
24463,23508
45222,78483
3603,3390
40788,38669
531382,524344
112834,104818
303683,288186
111620,173825
32548,31476
759268,710869
70999,67332
22917,41976
266845,256444
369613,363448
152321,147857
39606,131486
325603,308392
21899,21421
31385,30358
5156,5002
8300,8069
57906,52923
58415,52501
218016,203422
93585,67849
22055,21712
69567,64575
12655,12234
207344,193959
11089,10061
50858,48409
19789,18460
4656929,3726961
22048,21135
7957,7399
16065,14652
46286,63485
33230,30044
53186,46878
11806,11024
37378,35106
491182,39264
49491,48703
131115,78458
19317,17722
39737,35435
430231,337630
140760,125436
58421,113685
50983,80706
8016,14799
20111,36255
6584,8652
8930,17762
845029,839900
42343,53423
17062,25282
5403,5961
80613,135013
11817,75536
131614,139885
54434,66403
18811,19230
73969,85659
28293,38229
35699,38046
54378,71297
18304,22825
53431,61293
28804,32419
10968,13141
48579,52965
58951,55371
11689,8081
3768,5422
145364,166992
175699,214954
11483,14128
48177,55580
165834,148240
243314,272126
34528,37929
114226,151744
31953,30475
45007,55299
66484,79143
68357,73318
115429,127830
149262,156015
172039,201877
9925,10401
113446,116476
72287,90574
6826,7267
7101,2687
7238,6742
498324,543196
379263,332317
1994,2110
10249,10528
28748,30450
8762,54672
10946,27963
19996,24949
5480,11280
10478,18157
252040,257046
12778,13074
43055,47541
37555,41357
116006,59393
41778,41288
25931,25895
489619,604501
21092,20062
12012,16161
386569,377317
1594,3052
18202,18333
178436,177105
118736,106922
1840,3967
26253,190972
8421,11036
22298,23473
22152,21326
2298,8742
63310,62052
26131,21316
3711,3532
12083,11074
98763,78458
5115,4165
177246,178433
2757,4262
114304,110386
93719,92491
249700,135376
9217,6968
2217,2163
20085,15004
45791,44578
114382,96412
9991,17931
7866,7806
114201,113824
5369,5259
195195,179667
2841,2830
19656,19905
5439015,2958911
304539,295141
3375,3305
583668,578994
32568,33603
25780,35193
598398,610494
44963,44795
339865,339379
8042,7881
555721,521526
34085,34084
371523,349256
1943,1775
51650,78483
124349,136214
52747,50173
328294,325555
135939,127868
38951,37519
168713,159912
33512,33129
333653,323329
303806,314443
53726,52231
37295,37278
217955,199567
112069,524554
5403,5095
5114,4687
35227,33693
112702,104676
45291,40703
302029,288641
18352,17283
94427,62723
55398,57290
82395,81308
140940,135551
24920,24046
98856,86855
132625,127432
29381,30332
14538,13660
71203,71448
51789,49831
233298,228811
24508,23508
45653,78483
41589,38669
533040,524344
113262,104818
307285,288186
112713,173825
32746,31476
772102,710869
71781,67332
266972,256444
376499,363448
152931,147857
39794,131486
329005,308392
22002,21421
31480,30358
5211,5002
8358,8069
59148,52923
58630,52501
221434,203422
69698,64575
12692,12234
208898,193959
11224,10061
51143,48409
19921,18460
4714942,3726961
22175,21135
8144,7399
16149,14652
33482,30044
53583,46878
11856,11024
37484,35106
492233,39264
49615,48703
131249,78458
40023,35435
430889,337630
141336,125436
547701,418146
847535,722048
141716,133890
11818,10782
33674,38084
99324,113685
51424,60631
74464,80706
65733,82795
30990,40654
29855,50116
12047,14799
1614,8695
27001,36255
12209,17762
7725,8652
948376,839900
49326,53423
19883,25282
5727,5961
103202,135013
15014,75536
136631,139885
59257,66403
19115,19230
78798,85659
59289,71297
36741,38046
51298,55580
20624,22825
55757,61293
49035,55299
30405,32419
11499,13141
50534,52965
152947,166992
4274,5422
12893,14128
190889,214954
13162,8081
181190,148240
121346,151744
35471,30475
271821,272126
70112,79143
70331,73318
119622,127830
151633,156015
77885,90574
10627,10401
2018,2110
116534,116476
6883,7267
177634,201877
7450,6742
10581,10528
395846,332317
30307,30450
518524,543196
9267,54672
21745,24949
14479,27963
5583,11280
259214,257046
10719,18157
12950,13074
44028,47541
39052,41357
118684,59393
42103,41288
26525,25895
518831,604501
21313,20062
390780,377317
13537,16161
1940,3052
18438,18333
181438,177105
119790,106922
1882,3967
28127,190972
8637,11036
22701,23473
22371,21326
2325,8742
63919,62052
26412,21316
3723,3532
12132,11074
99594,78458
5129,4165
178503,178433
115410,110386
2761,4262
95170,92491
251671,135376
9684,6968
2224,2163
20136,15004
117261,96412
46149,44578
10026,17931
114810,113824
8223,7806
5395,5259
196902,179667
2843,2830
19811,19905
5486349,2958911
306729,295141
592369,578994
33048,33603
27092,35193
601506,610494
45296,44795
342142,339379
8092,7881
558953,521526
34246,34084
378501,349256
53376,78483
1946,1775
127137,136214
53450,50173
329010,325555
136761,127868
39133,37519
169083,159912
33622,33129
335180,323329
309400,314443
53945,52231
37387,37278
219884,199567
112985,524554
5438,5095
5119,4687
35293,33693
113142,104676
45684,40703
302494,288641
18430,17283
94889,62723
56309,57290
82653,81308
142441,135551
25044,24046
133425,127432
29502,30332
14600,13660
71577,71448
52048,49831
234079,228811
24569,23508
46044,78483
42184,38669
534452,524344
113740,104818
310667,288186
113793,173825
784549,710869
32913,31476
72585,67332
267096,256444
384004,363448
154050,147857
39993,131486
332345,308392
22124,21421
31572,30358
5272,5002
8419,8069
60421,52923
224741,203422
69849,64575
12724,12234
210507,193959
11374,10061
51407,48409
20014,18460
4776680,3726961
8319,7399
22323,21135
16218,14652
33748,30044
53959,46878
11933,11024
37643,35106
493211,39264
131699,78458
40273,35435
431493,337630
142035,125436
554509,418146
853193,722048
142231,133890
11926,10782
89910,60144
564493,406945
631398,1521049
37446,95411
33988,43767
42290,38084
146799,179517
6951,5270
14948,21977
110988,113685
30138,41287
19319,33478
55730,60631
83247,80706
36774,40654
72244,82795
37744,50116
2285,8695
13781,14799
44430,57138
30502,36255
14466,17762
8202,8652
53028,53423
21829,25282
994561,839900
117406,135013
62597,66403
140175,139885
19247,19230
62683,71297
21842,22825
53055,55580
37276,38046
82045,85659
57292,61293
51721,55299
31529,32419
12362,13141
51635,52965
4665,5422
158477,166992
13946,14128
14104,7268
194147,148240
204573,214954
37759,30475
302477,272126
127947,151744
73346,79143
71638,73318
121974,127830
153432,156015
62929,70744
81359,90574
11254,10401
119382,116476
182539,201877
2027,2110
6947,7267
7576,6742
410491,332317
535043,543196
31564,30450
10850,10528
23025,24949
18528,27963
5675,11280
263401,257046
10904,18157
13137,13074
44682,47541
40041,41357
120450,59393
42329,41288
26989,25895
542888,604501
22021,20062
14522,16161
394189,377317
2328,3052
18647,18333
