views,pred_views
3259096,3294810
5793460,8622192
1209603,1000019
861225,894467
943946,1142800
826262,842076
410341,564165
2524398,4030158
383897,437590
441043,516865
544643,979786
3309025,4416859
2756148,2572564
6476089,6320263
48619426,60336606
542894,548760
1537319,1548881
3468497,3266983
1424316,1474125
8727824,8311415
34081968,31723441
408592,400809
693867,639902
1022640,1019949
2835009,2783715
5633701,6084177
666602,718817
3569819,3561602
506046,418929
488835,604182
249608,5071297
734833,753922
1336937,1073556
1695732,1785748
2085752,1849294
983346,922876
2114947,2064445
2095272,2102302
697180,823113
5092818,4211064
2559150,2492523
284575,1350849
1959291,1894935
677463,749989
928290,871748
1368676,1330670
9336895,6554089
1553782,1546114
5487861,4839441
3554003,3234751
3780855,3624749
3384841,3312027
945818,919135
1226548,1240803
1752305,1684309
3161392,2942293
1535636,1356242
1585085,1515427
1264934,1204500
1286558,1252928
962355,932978
7701371,6919656
601175,560918
14960300,11646749
380781,311916
20450743,15622353
1517477,688396
4326567,4269751
2058375,1875937
512846,400632
1557630,1490604
2361076,2219998
3268586,3120106
1258513,1346871
1834835,1814611
2294013,1880753
1407246,1845582
16591211,14106767
12933303,7544304
306914,292328
4469166,4528954
614896,595766
540429,891905
5117693,5031559
12168558,11025189
1599898,1486637
1822536,1808220
1988638,964530
1720434,1653413
25170698,21574160
530613,464478
1006404,914734
16371326,13756460
2132657,1923487
1490759,5071297
1902269,1737080
3585661,3136869
14100194,12213120
674959,542505
533508,496430
751366,652613
8390391,7652547
2999429,2022714
4670928,4346343
2629899,2276550
6937172,2929767
10126408,9318095
5376840,4336285
3579112,3428557
17910971,14043986
1499693,1373223
7526001,6998529
1029213,967164
9854994,9306741
16376465,12840406
1237772,1169754
2795327,2610331
7688190,7009906
4838491,4030526
3338122,3177146
660302,616871
16651726,14606723
7269121,6599318
13206088,11893973
1473359,1366809
1083942,1046466
2276613,10722219
783823,688277
5214862,5031209
4530467,3874582
3768814,3414890
1966631,1856863
1293235,1137869
1186031,1460194
1172822,1020075
2580770,2439756
9581434,8246706
739487,669137
6747824,6032588
3885870,3570602
802184,689638
3770840,3358961
4625407,4312214
2268796,2610331
4714087,3602172
14934571,13573992
19932292,14225019
9562869,4634551
48044938,27951230
1466567,1333537
3447372,2492038
19377506,20620024
2845710,2573800
19522248,13435421
1345086,1189304
598194,821359
436582,331853
1038666,928874
2237424,1809802
212335,191444
1144940,957703
21980138,15726615
16884972,27007037
2901230,2903519
883608,2783715
1112653,1400879
7021355,10175485
9988608,18082847
7010492,24552190
584237,812673
5435098,4749441
9397277,13077956
237715,688396
1504180,1662804
553760,742159
1373153,1756499
3739548,4182952
1668538,3240511
3833209,4010267
417096,657158
797344,275193
475965,682591
1065072,1246823
441279,728955
3050215,3327558
1496316,1245869
476599,705971
860651,997765
769560,785831
6691519,6813046
371124,449145
3444961,3786092
4785038,4049289
2952048,3611088
647844,657880
2709378,2946053
1747809,1583227
1757523,2268186
1803124,2030005
1151594,1216248
16726752,16131629
538542,824701
1019058,1061801
47778378,5071297
10498453,40355137
1790942,4634551
4733928,4800516
3443405,3294810
1275973,1000019
7506219,8622192
918468,894467
948313,842076
1061171,1142800
478947,564165
2990250,4030158
350884,5071297
416635,437590
674410,979786
2909391,2572564
4105809,4416859
483969,516865
635806,670809
6894931,6320263
54680032,60336606
556329,548760
3994828,3266983
1567239,1548881
1490376,1474125
9080168,8311415
35656711,31723441
419705,400809
712526,639902
1049176,1019949
5997249,6084177
707065,718817
3701472,3561602
287042,5071297
530861,604182
753353,753922
1381336,1073556
1796638,1785748
2182197,1849294
997854,922876
2156672,2064445
2125822,2102302
5166048,4211064
767980,823113
2591667,2492523
296504,1350849
1997341,1894935
687083,749989
954206,871748
1378951,1330670
9816585,6554089
1584715,1546114
5636884,4839441
3610239,3234751
3838177,3624749
3386859,3312027
955521,919135
1246471,1240803
1754609,1684309
3215602,2942293
1557926,1356242
1594811,1515427
1286704,1204500
1305681,1252928
973398,932978
613985,560918
15879831,11646749
388137,311916
22427947,15622353
4576529,4269751
579641,400632
2154043,1875937
1592661,1490604
2452403,2219998
3293447,3120106
1278800,1346871
1941234,1814611
1560301,1845582
17626751,14106767
13610867,7544304
311732,292328
4755637,4528954
654973,595766
556811,891905
5307153,5031559
12248184,11025189
1859998,1808220
1618410,1486637
2035356,964530
1748214,1653413
28091569,21574160
533622,464478
1030256,914734
2140829,1923487
1692972,5071297
1919917,1737080
3621728,3136869
690646,542505
541268,496430
8431913,7652547
3042682,2022714
4725121,4346343
2658397,2276550
7138078,2929767
10168821,9318095
5474546,4336285
3858915,3428557
18934306,14043986
1535058,1373223
7673161,6998529
1036031,967164
9915822,9306741
16809947,12840406
1244189,1169754
2994393,2610331
8135321,7009906
4894515,4030526
3350815,3177146
664454,616871
7366493,6599318
13288364,11893973
1478064,1366809
1088457,1046466
788553,688277
5223436,5031209
4557542,3874582
3778277,3414890
1974696,1856863
1318879,1137869
1196089,1460194
1187542,1020075
2594352,2439756
9741685,8246706
743263,669137
6822815,6032588
3785540,3358961
4652297,4312214
3948167,3570602
2328074,2610331
4782215,3602172
15056193,13573992
20705342,14225019
9915555,4634551
50488871,27951230
1474452,1333537
20568181,20620024
3525797,2492038
2859739,2573800
20170806,13435421
1351321,1189304
604613,821359
1044157,928874
447916,331853
2275999,1809802
5885017,19048907
875109,3130879
1130965,1410315
1182714,2918257
2174156,2783715
885830,2528596
268767,1016910
20928215,27007037
11880974,24552190
2002531,1400879
3703259,4754621
1137537,812673
13816180,18082847
8521189,10175485
6908017,4749441
10607169,13077956
293704,688396
689810,742159
1659964,1662804
1620974,1756499
4022675,4182952
2056010,3240511
534351,657158
4167352,4010267
885097,275193
605506,682591
407153,449145
494709,728955
1157774,1246823
3541623,3327558
570192,705971
1527300,1245869
943024,997765
866702,785831
245088,331389
6872466,6813046
3672826,3786092
5065000,4049289
3298103,3611088
679046,657880
1813196,1583227
2855899,2946053
1944811,2268186
1898198,2030005
1178775,1216248
18100706,16131629
675714,824701
1046242,1061801
53406181,5071297
1936035,4634551
10794894,40355137
4852700,4800516
3549872,3294810
8734601,8622192
1308257,1000019
940725,894467
428116,5071297
1125867,1142800
3556497,4030158
505018,564165
426841,437590
992966,842076
769509,979786
4607807,4416859
506991,516865
2975755,2572564
645873,670809
59402059,60336606
7126505,6320263
4431154,3266983
561365,548760
1584376,1548881
1518195,1474125
9238190,8311415
36224215,31723441
423307,400809
721821,639902
1056505,1019949
6274854,6084177
717208,718817
3784695,3561602
307543,5071297
551368,604182
763966,753922
1402577,1073556
1821004,1785748
1001839,922876
2178022,2064445
2137493,2102302
5203057,4211064
808890,823113
2604817,2492523
299863,1350849
2019718,1894935
692151,749989
969626,871748
1384939,1330670
10001670,6554089
1605464,1546114
5726995,4839441
3645059,3234751
3866882,3624749
959874,919135
1259310,1240803
1756102,1684309
3248033,2942293
1571161,1356242
1602795,1515427
1308103,1204500
1314150,1252928
978879,932978
620790,560918
16399132,11646749
392082,311916
23577365,15622353
4734827,4269751
610970,400632
2210604,1875937
1610785,1490604
2499761,2219998
3305948,3120106
1292699,1346871
2010689,1814611
1648383,1845582
18148022,14106767
13990890,7544304
4947674,4528954
313444,292328
672002,595766
563311,891905
5398365,5031559
12290300,11025189
1880109,1808220
1629897,1486637
2063734,964530
1766381,1653413
29839509,21574160
1045061,914734
1825418,5071297
2143569,1923487
1931785,1737080
3642497,3136869
702334,542505
546460,496430
8457468,7652547
3064163,2022714
4750679,4346343
2679509,2276550
7258412,2929767
10187747,9318095
5536282,4336285
4065228,3428557
19484684,14043986
7745178,6998529
1548039,1373223
1040171,967164
9948811,9306741
17049503,12840406
1247075,1169754
3091985,2610331
8380438,7009906
4922949,4030526
3358706,3177146
666817,616871
7412246,6599318
13340919,11893973
1090641,1046466
791080,688277
5228021,5031209
4572696,3874582
3786901,3414890
1977268,1856863
1335335,1137869
1202525,1460194
1197648,1020075
2600370,2439756
9855179,8246706
745139,669137
6854618,6032588
3793527,3358961
4667109,4312214
3974714,3570602
2357830,2610331
7506773,7255765
4810420,3602172
15128450,13573992
21081101,14225019
10118545,4634551
51834517,27951230
21203140,20620024
3564743,2492038
2868089,2573800
20517705,13435421
1047518,928874
608823,821359
597669,1180211
980830,3849342
10997686,19048907
335508,542505
685579,1597707
888646,1207267
1943162,3130879
1762606,1410315
1365473,4981157
2448327,2918257
425309,813584
784836,1599671
587594,1016910
592735,849868
1560338,2528596
910108,1245869
2855891,2783715
25809784,27007037
16106570,24552190
2685993,1400879
4409251,4754621
1591989,812673
16712248,18082847
9730243,10175485
11465487,13077956
317067,688396
784139,742159
1757335,1662804
1812753,1756499
2387821,3240511
4252020,4182952
627309,657158
4398813,4010267
931823,275193
705986,682591
436828,449145
656955,705971
1224994,1246823
4061964,3327558
299663,331389
1012489,997765
938611,785831
3846735,3786092
6980625,6813046
3641814,3611088
704636,657880
2998173,2946053
2115172,2268186
1886404,2062807
1976097,2030005
1201699,1216248
19726358,16131629
837341,824701
60121378,5071297
1067948,1061801
2094378,4634551
11136143,40355137
4988749,4800516
3742907,3294810
10242176,8622192
1343120,1000019
512196,5071297
959568,894467
1190673,1142800
4530927,4030158
538171,564165
440020,437590
1017712,842076
878149,979786
5121751,4416859
531339,516865
3047432,2572564
653296,670809
7365521,6320263
65149069,60336606
5001009,3266983
566000,548760
1597305,1548881
1543821,1474125
9358794,8311415
36857179,31723441
426704,400809
1061345,1019949
6549319,6084177
727615,718817
3870505,3561602
580557,604182
330692,5071297
773032,753922
1421904,1073556
1841123,1785748
1006266,922876
2202908,2064445
2149215,2102302
5239243,4211064
859623,823113
2616391,2492523
303257,1350849
2042620,1894935
695963,749989
987414,871748
1390487,1330670
10240949,6554089
1623954,1546114
5822863,4839441
3682271,3234751
3894192,3624749
963624,919135
1273994,1240803
3281913,2942293
1583349,1356242
1613441,1515427
1320720,1204500
1322722,1252928
984504,932978
627546,560918
17045761,11646749
24984439,15622353
396404,311916
4925389,4269751
647853,400632
2276103,1875937
1637029,1490604
2560989,2219998
3319835,3120106
1316482,1346871
2084564,1814611
1753924,1845582
18740734,14106767
14447713,15680703
5181372,4528954
314861,292328
693165,595766
568718,891905
5488988,5031559
12335046,11025189
1901653,1808220
1642635,1486637
2094409,964530
1786090,1653413
32012866,21574160
1058535,914734
2146016,1923487
1985529,5071297
1944964,1737080
3680011,3773842
551758,496430
8482595,7652547
3081577,2022714
4781539,4346343
2705386,2276550
7399533,2929767
642263,633172
5613678,4336285
4317004,3428557
20193088,14043986
7825419,6998529
1563018,1373223
1044383,967164
9994145,9306741
17355287,12840406
1250567,1169754
3214827,2610331
8680748,7009906
4953003,4030526
3378363,3177146
669564,616871
7478849,6599318
13401991,11893973
1093038,1046466
5232764,5031209
4594055,3874582
3794496,3414890
1980487,1856863
1350342,1137869
1210150,1460194
1209601,1020075
2607548,2439756
10000226,8246706
746805,669137
6889655,6032588
4687482,4312214
3996894,3570602
2392407,2610331
7527138,7255765
4838172,3602172
15228152,13573992
21524828,14225019
10364125,4634551
53414805,27951230
21986883,20620024
3613243,2492038
2877877,2573800
20934803,13435421
1050795,928874
3388770,9300161
979034,1215652
3879095,13708713
1297140,810731
3733256,5000804
1074997,1180211
2206482,3849342
530133,542505
281755,604348
216239,475119
14528223,19048907
1073187,1597707
815893,1477552
429174,694411
227695,635403
2627616,3130879
676111,3503987
1994159,1410315
1368042,1599671
3313002,2918257
660168,813584
249342,418744
796180,1016910
741901,849868
1928200,2528596
3295642,2783715
952970,1245869
28737776,27007037
19687255,24552190
3154373,1400879
1875878,812673
1029089,2325681
4757330,4754621
17741854,18082847
10592828,10175485
12091294,13077956
328911,688396
864526,742159
489002,704077
1830309,1662804
1956044,1756499
2677246,3240511
4423681,4182952
725870,657158
4551374,4010267
754273,682591
747668,705971
458754,449145
1273539,1246823
4335093,3327558
338841,331389
977202,785831
1061655,997765
3966025,3786092
7041821,6813046
3849637,3611088
719786,657880
3117874,2946053
2253654,2268186
1960627,2062807
2093034,2030005
1217496,1216248
20873451,16131629
964306,824701
66529577,5071297
1084028,1061801
2254848,4634551
11418564,40355137
5103739,4800516
3931389,3294810
11737620,8622192
1361130,1000019
586578,5071297
973046,894467
1242327,1142800
5057362,4030158
568102,564165
981626,979786
1035267,842076
5133886,4416859
554819,516865
3101026,2572564
658869,670809
70717211,60336606
7556324,6320263
569450,548760
1606004,1548881
1566040,1474125
9455135,8311415
37390594,31723441
429342,400809
1064224,1019949
6793285,6084177
738009,718817
3966111,3561602
353290,5071297
608193,604182
1437635,1073556
781140,753922
1859860,1785748
1010433,922876
2228783,2064445
2161847,2102302
906600,823113
5314707,4211064
2627729,2492523
304988,1350849
2066597,1894935
702394,749989
1003575,871748
1395293,1330670
10467547,6554089
1641560,1546114
5906749,4839441
3716209,3234751
3920654,3624749
966538,919135
1291397,1240803
3313212,2942293
1609306,1356242
1625218,1515427
1329779,1204500
1329725,1252928
632216,560918
989178,932978
26290622,15622353
399851,311916
5103644,4269751
680159,400632
2336836,1875937
1656304,1490604
2607583,2219998
3333620,3120106
1358040,1346871
2138139,1814611
1837094,1845582
14855885,15680703
19256271,14106767
5437433,4528954
316016,292328
715416,595766
572076,891905
5564293,5031559
12373691,11025189
1920682,1808220
1653757,1486637
2127937,964530
33995272,21574160
1807156,1653413
1070620,914734
2105841,5071297
1956625,1737080
3714696,3773842
556449,496430
8503729,7652547
3091835,2022714
4810100,4346343
2732190,2276550
7554553,2929767
649426,633172
5682749,4336285
4537299,3428557
20792717,14043986
7895979,6998529
1582977,1373223
1047484,967164
10034956,9306741
17645543,12840406
1253169,1169754
3415118,2610331
8918340,7009906
4976492,4030526
3391215,3177146
671851,616871
7568185,6599318
13459161,11893973
1094988,1046466
5238688,5031209
4612583,3874582
3799790,3414890
1982323,1856863
1363177,1137869
1217755,1460194
2613452,2439756
10133947,8246706
748282,669137
6919560,6032588
4705269,4312214
4012186,3570602
2421584,2610331
7547432,7255765
4867664,3602172
15346180,13573992
21888660,14225019
10565823,4634551
54863912,27951230
594004,895331
1504564,2192748
8282095,9300161
2474393,3024114
958408,1212389
454950,784399
940063,1762937
1599870,2301975
2338402,3048094
274294,473432
3607555,4634551
1457433,1729725
2013900,1215652
10053872,13708713
1150627,787988
4828980,5000804
724963,1042756
1092534,1545061
3918026,3849342
1227495,1180211
462744,475119
546821,604348
1299177,1477552
718017,542505
2566684,2784884
18540761,19048907
116841,156140
1416267,1597707
621100,694411
309897,635403
3450879,3130879
1869710,1599671
2542324,3503987
2220243,1410315
383865,418744
4216551,2918257
1064581,1016910
854840,849868
2394545,2528596
3824432,2783715
811955,813584
